Period,Region,DirectTax,IndirectTax
Nov-21,Ruvuma," 759,865,062.7 "," 349,976,774.5 "
Dec-21,Ruvuma," 1,744,736,975.1 "," 406,468,317.6 "
Jul-97,Shinyanga," 130,251,544.0 "," 154,334,411.00 "
Aug-97,Shinyanga," 93,881,772.0 "," 195,725,044.90 "
Sep-97,Shinyanga," 132,248,842.0 "," 175,414,960.75 "
Oct-97,Shinyanga," 114,000,000.0 "," 175,200,000.00 "
Nov-97,Shinyanga," 89,713,670.0 "," 151,592,855.10 "
Dec-97,Shinyanga," 150,805,132.0 "," 94,505,656.10 "
Jan-98,Shinyanga," 105,053,983.0 "," 194,316,679.15 "
Feb-98,Shinyanga," 79,549,464.0 "," 72,459,345.75 "
Mar-98,Shinyanga," 123,755,314.0 "," 81,918,094.65 "
Apr-98,Shinyanga," 95,203,563.0 "," 73,730,733.15 "
May-98,Shinyanga," 152,648,736.0 "," 96,971,579.40 "
Jun-98,Shinyanga," 136,747,611.0 "," 136,492,508.15 "
Jul-98,Shinyanga," 98,010,316.0 "," 111,009,909.80 "
Aug-98,Shinyanga," 100,922,793.0 "," 178,331,012.95 "
Sep-98,Shinyanga," 125,239,623.0 "," 142,622,044.00 "
Oct-98,Shinyanga," 124,945,420.0 "," 106,699,059.00 "
Nov-98,Shinyanga," 104,179,927.0 "," 126,621,589.20 "
Dec-98,Shinyanga," 181,392,132.0 "," 108,525,023.00 "
Jan-99,Shinyanga," 74,821,271.0 "," 163,175,035.00 "
Feb-99,Shinyanga," 211,978,588.0 "," 81,698,879.00 "
Mar-99,Shinyanga," 161,039,799.0 "," 68,182,919.00 "
Apr-99,Shinyanga," 154,454,413.0 "," 104,092,754.00 "
May-99,Shinyanga," 154,491,676.0 "," 115,764,250.10 "
Jun-99,Shinyanga," 154,454,413.0 "," 104,092,754.00 "
Jul-99,Shinyanga," 128,634,268.0 "," 75,494,862.75 "
Aug-99,Shinyanga," 124,908,979.0 "," 123,226,445.00 "
Sep-99,Shinyanga," 191,167,681.0 "," 129,006,359.00 "
Oct-99,Shinyanga," 140,008,932.0 "," 105,440,793.00 "
Nov-99,Shinyanga," 121,980,746.0 "," 111,550,175.00 "
Dec-99,Shinyanga," 233,900,000.0 "," 105,200,000.00 "
Jan-00,Shinyanga," 134,193,674.0 "," 106,052,180.00 "
Feb-00,Shinyanga," 176,950,000.0 "," 112,050,000.00 "
Mar-00,Shinyanga," 265,720,000.0 "," 157,360,000.00 "
Apr-00,Shinyanga," 278,770,000.0 "," 159,080,000.00 "
May-00,Shinyanga," 366,670,000.0 "," 94,204,000.00 "
Jun-00,Shinyanga," 374,930,000.0 "," 67,440,000.00 "
Jul-00,Shinyanga," 316,800,000.0 "," 54,100,000.00 "
Aug-00,Shinyanga," 326,300,000.0 "," 65,300,000.00 "
Sep-00,Shinyanga," 443,300,000.0 "," 61,900,000.00 "
Oct-00,Shinyanga," 407,200,000.0 "," 68,900,000.00 "
Nov-00,Shinyanga," 344,900,000.0 "," 77,500,000.00 "
Dec-00,Shinyanga," 489,600,000.0 "," 50,600,000.00 "
Jan-01,Shinyanga," 413,380,000.0 "," 82,610,000.00 "
Feb-01,Shinyanga," 282,210,000.0 "," 54,140,000.00 "
Mar-01,Shinyanga," 458,130,000.0 "," 63,170,000.00 "
Apr-01,Shinyanga," 573,020,000.0 "," 61,440,000.00 "
May-01,Shinyanga," 403,350,000.0 "," 61,690,000.00 "
Jun-01,Shinyanga," 479,430,000.0 "," 67,680,000.00 "
Jul-01,Shinyanga," 365,780,000.0 "," 52,250,000.00 "
Aug-01,Shinyanga," 776,600,000.0 "," 274,200,000.00 "
Sep-01,Shinyanga," 825,500,000.0 "," 148,400,000.00 "
Oct-01,Shinyanga," 960,100,000.0 "," 127,500,000.00 "
Nov-01,Shinyanga," 823,200,000.0 "," 151,200,000.00 "
Dec-01,Shinyanga," 1,042,000,000.0 "," 68,900,000.00 "
Jan-02,Shinyanga," 566,000,000.0 "," 103,400,000.00 "
Feb-02,Shinyanga," 879,800,000.0 "," 79,500,000.00 "
Mar-02,Shinyanga," 914,000,000.0 "," 78,600,000.00 "
Apr-02,Shinyanga," 574,100,000.0 "," 865,400,000.00 "
May-02,Shinyanga," 1,204,200,000.0 "," 86,500,000.00 "
Jun-02,Shinyanga," 656,000,000.0 "," 92,400,000.00 "
Jul-02,Shinyanga," 616,200,000.0 "," 110,000,000.00 "
Aug-02,Shinyanga," 678,700,000.0 "," 589,100,000.00 "
Sep-02,Shinyanga," 877,200,000.0 "," 109,200,000.00 "
Oct-02,Shinyanga," 577,500,000.0 "," 123,800,000.00 "
Nov-02,Shinyanga," 476,500,000.0 "," 148,500,000.00 "
Dec-02,Shinyanga," 916,000,000.0 "," 115,400,000.00 "
Jan-03,Shinyanga," 538,300,000.0 "," 129,100,000.00 "
Feb-03,Shinyanga," 468,200,000.0 "," 108,300,000.00 "
Mar-03,Shinyanga," 821,400,000.0 "," 110,900,000.00 "
Apr-03,Shinyanga," 615,900,000.0 "," 141,200,000.00 "
May-03,Shinyanga," 507,300,000.0 "," 131,300,000.00 "
Jun-03,Shinyanga," 864,800,000.0 "," 174,900,000.00 "
Jul-03,Shinyanga," 436,700,000.0 "," 79,500,000.00 "
Aug-03,Shinyanga," 679,300,000.0 "," 120,800,000.00 "
Sep-03,Shinyanga," 585,900,000.0 "," 94,600,000.00 "
Oct-03,Shinyanga," 583,900,000.0 "," 256,200,000.00 "
Nov-03,Shinyanga," 617,000,000.0 "," 271,900,000.00 "
Dec-03,Shinyanga," 758,200,000.0 "," 1,066,100,000.00 "
Jan-04,Shinyanga," 734,400,000.0 "," 454,800,000.00 "
Feb-04,Shinyanga," 596,900,000.0 "," 83,300,000.00 "
Mar-04,Shinyanga," 352,400,000.0 "," 149,700,000.00 "
Apr-04,Shinyanga," 821,200,000.0 "," 230,200,000.00 "
May-04,Shinyanga," 600,000,000.0 "," 101,100,000.00 "
Jun-04,Shinyanga," 770,600,000.0 "," 102,700,000.00 "
Jul-04,Shinyanga," 930,100,000.0 "," 89,700,000.00 "
Aug-04,Shinyanga," 1,587,300,000.0 "," 64,500,000.00 "
Sep-04,Shinyanga," 1,298,300,000.0 "," 93,400,000.00 "
Oct-04,Shinyanga," 1,320,900,000.0 "," 104,100,000.00 "
Nov-04,Shinyanga," 1,330,600,000.0 "," 71,100,000.00 "
Dec-04,Shinyanga," 1,802,000,000.0 "," 147,800,000.00 "
Jan-05,Shinyanga," 1,471,900,000.0 "," 156,500,000.00 "
Feb-05,Shinyanga," 1,297,100,000.0 "," 226,400,000.00 "
Mar-05,Shinyanga," 1,285,700,000.0 "," 105,200,000.00 "
Apr-05,Shinyanga," 1,370,000,000.0 "," 98,200,000.00 "
May-05,Shinyanga," 1,202,000,000.0 "," 99,600,000.00 "
Jun-05,Shinyanga," 2,008,900,000.0 "," 132,600,000.00 "
Jul-05,Shinyanga," 185,400,000.0 ", -   
Aug-05,Shinyanga," 348,000,000.0 ", -   
Sep-05,Shinyanga," 198,500,000.0 "," 91,000,000.00 "
Oct-05,Shinyanga," 147,000,000.0 "," 168,400,000.00 "
Nov-05,Shinyanga," 187,700,000.0 "," 104,600,000.00 "
Dec-05,Shinyanga," 223,100,000.0 "," 84,600,000.00 "
Jan-06,Shinyanga," 176,500,000.0 "," 82,200,000.00 "
Feb-06,Shinyanga," 163,300,000.0 "," 54,851,000.00 "
Mar-06,Shinyanga," 331,000,000.0 "," 146,100,000.00 "
Apr-06,Shinyanga," 165,100,000.0 "," 77,400,000.00 "
May-06,Shinyanga," 168,700,000.0 "," 117,800,000.00 "
Jun-06,Shinyanga," 268,500,000.0 "," 69,700,000.00 "
Jul-06,Shinyanga," 266,800,000.0 "," 119,000,000.00 "
Aug-06,Shinyanga," 135,500,000.0 "," 70,800,000.00 "
Sep-06,Shinyanga," 214,650,000.0 "," 112,020,000.00 "
Oct-06,Shinyanga," 135,500,000.0 "," 276,700,000.00 "
Nov-06,Shinyanga," 168,900,000.0 "," 104,200,000.00 "
Dec-06,Shinyanga," 255,100,000.0 "," 178,700,000.00 "
Jan-07,Shinyanga," 169,867,618.4 "," 207,783,900.31 "
Feb-07,Shinyanga," 205,764,859.8 "," 112,971,303.56 "
Mar-07,Shinyanga," 381,607,158.9 "," 143,734,551.42 "
Apr-07,Shinyanga," 173,560,207.8 "," 88,013,854.04 "
May-07,Shinyanga," 257,856,599.7 "," 124,515,692.34 "
Jun-07,Shinyanga," 312,623,820.5 "," 139,588,562.19 "
Jul-07,Shinyanga," 220,884,033.3 "," 100,645,199.73 "
Aug-07,Shinyanga," 234,619,790.2 "," 161,453,714.24 "
Sep-07,Shinyanga," 275,969,519.1 "," 173,924,741.66 "
Oct-07,Shinyanga," 236,409,896.1 "," 150,893,501.57 "
Nov-07,Shinyanga," 227,145,984.0 "," 239,074,606.20 "
Dec-07,Shinyanga," 291,524,032.6 "," 351,089,672.25 "
Jan-08,Shinyanga," 227,159,034.7 "," 159,843,102.60 "
Feb-08,Shinyanga," 317,220,181.5 "," 201,828,150.18 "
Mar-08,Shinyanga," 411,897,429.7 "," 191,006,462.73 "
Apr-08,Shinyanga," 257,300,202.7 "," 163,731,904.72 "
May-08,Shinyanga," 277,382,234.9 "," 228,376,953.15 "
Jun-08,Shinyanga," 368,428,569.4 "," 190,054,831.55 "
Jul-08,Shinyanga," 305,561,673.4 "," 171,487,680.50 "
Aug-08,Shinyanga," 377,155,799.0 "," 156,474,602.80 "
Sep-08,Shinyanga," 358,034,065.0 "," 189,900,487.09 "
Oct-08,Shinyanga," 344,768,858.6 "," 139,881,269.19 "
Nov-08,Shinyanga," 308,515,165.5 "," 148,445,116.22 "
Dec-08,Shinyanga," 418,810,336.6 "," 185,748,290.66 "
Jan-09,Shinyanga," 428,655,841.5 "," 132,293,852.16 "
Feb-09,Shinyanga," 390,132,879.1 "," 146,120,536.18 "
Mar-09,Shinyanga," 591,531,376.3 "," 330,418,135.30 "
Apr-09,Shinyanga," 409,290,278.0 "," 175,200,000.00 "
May-09,Shinyanga," 342,071,041.4 "," 149,132,299.75 "
Jun-09,Shinyanga," 487,770,975.7 "," 149,142,042.22 "
Jul-09,Shinyanga," 404,673,356.7 "," 169,668,407.00 "
Aug-09,Shinyanga," 951,311,449.4 "," 159,646,304.00 "
Sep-09,Shinyanga," 404,513,259.1 "," 423,029,434.05 "
Oct-09,Shinyanga," 462,595,273.7 "," 319,277,608.00 "
Nov-09,Shinyanga," 1,357,660,128.0 "," 328,692,310.31 "
Dec-09,Shinyanga," 526,730,012.3 "," 409,206,851.14 "
Jan-10,Shinyanga," 290,011,196.5 "," 318,746,363.29 "
Feb-10,Shinyanga," 589,073,759.6 "," 320,692,284.75 "
Mar-10,Shinyanga," 574,247,608.0 "," 423,354,562.00 "
Apr-10,Shinyanga," 412,982,298.7 "," 200,580,477.40 "
May-10,Shinyanga," 4,172,746,728.1 "," 727,100,687.01 "
Jun-10,Shinyanga," 646,237,407.6 "," 501,626,217.78 "
Jul-10,Shinyanga," 290,111,533.7 "," 836,313,019.61 "
Aug-10,Shinyanga," 412,222,743.9 "," 970,921,822.58 "
Sep-10,Shinyanga," 610,510,567.1 "," 409,601,815.50 "
Oct-10,Shinyanga," 339,190,585.6 "," 552,773,028.00 "
Nov-10,Shinyanga," 375,838,215.8 "," 439,645,238.10 "
Dec-10,Shinyanga," 696,371,885.2 "," 655,818,594.40 "
Jan-11,Shinyanga," 379,745,657.4 "," 168,944,969.85 "
Feb-11,Shinyanga," 501,586,160.4 "," 261,874,656.50 "
Mar-11,Shinyanga," 613,307,615.6 "," 216,748,576.62 "
Apr-11,Shinyanga," 418,167,042.2 "," 177,985,990.56 "
May-11,Shinyanga," 439,852,118.8 "," 536,421,469.00 "
Jun-11,Shinyanga," 496,965,216.8 "," 354,386,313.87 "
Jul-11,Shinyanga," 671,107,339.7 "," 197,047,225.45 "
Aug-11,Shinyanga," 584,905,673.3 "," 897,192,580.99 "
Sep-11,Shinyanga," 599,657,274.0 "," 295,362,791.05 "
Oct-11,Shinyanga," 556,344,638.5 "," 283,693,335.44 "
Nov-11,Shinyanga," 1,329,554,910.1 "," 195,750,988.29 "
Dec-11,Shinyanga," 1,186,720,296.6 "," 296,856,492.96 "
Jan-12,Shinyanga," 747,181,535.4 "," 355,167,239.03 "
Feb-12,Shinyanga," 538,878,003.1 "," 364,255,253.72 "
Mar-12,Shinyanga," 751,674,537.8 "," 365,420,580.55 "
Apr-12,Shinyanga," 412,750,301.9 "," 346,554,162.39 "
May-12,Shinyanga," 579,723,317.4 "," 473,739,738.49 "
Jun-12,Shinyanga," 973,010,932.7 "," 483,685,893.67 "
Jul-12,Shinyanga," 452,172,429.6 "," 531,293,847.32 "
Aug-12,Shinyanga," 545,681,099.0 "," 374,744,373.59 "
Sep-12,Shinyanga," 1,022,022,709.5 "," 264,443,460.08 "
Oct-12,Shinyanga," 1,022,022,709.5 "," 307,978,821.71 "
Nov-12,Shinyanga," 654,282,183.4 "," 372,153,559.94 "
Dec-12,Shinyanga," 502,862,792.6 "," 327,309,295.24 "
Jan-13,Shinyanga," 555,160,258.4 "," 413,246,115.07 "
Feb-13,Shinyanga," 619,778,798.0 "," 699,711,558.21 "
Mar-13,Shinyanga," 962,798,081.9 "," 492,710,948.15 "
Apr-13,Shinyanga," 660,389,058.3 "," 463,070,952.94 "
May-13,Shinyanga," 658,298,934.5 "," 491,628,822.99 "
Jun-13,Shinyanga," 1,078,826,962.6 "," 359,563,824.00 "
Jul-13,Shinyanga," 747,051,274.0 "," 674,778,389.50 "
Aug-13,Shinyanga," 572,383,885.2 "," 1,025,622,536.90 "
Sep-13,Shinyanga," 839,805,896.7 "," 656,774,081.70 "
Oct-13,Shinyanga," 697,000,714.9 "," 633,824,935.09 "
Nov-13,Shinyanga," 432,960,947.0 "," 518,437,285.62 "
Dec-13,Shinyanga," 989,519,154.8 "," 716,735,754.90 "
Jan-14,Shinyanga," 613,916,738.7 "," 519,126,921.90 "
Feb-14,Shinyanga," 666,112,614.2 "," 638,230,939.89 "
Mar-14,Shinyanga," 896,742,585.5 "," 641,007,532.86 "
Apr-14,Shinyanga," 698,179,696.4 "," 620,690,025.87 "
May-14,Shinyanga," 724,693,704.6 "," 643,798,177.91 "
Jun-14,Shinyanga," 1,053,863,751.2 "," 755,455,212.58 "
Jul-14,Shinyanga," 687,434,767.9 "," 671,682,977.13 "
Aug-14,Shinyanga," 486,467,011.7 "," 678,188,796.52 "
Sep-14,Shinyanga," 1,419,117,927.3 "," 698,558,032.98 "
Oct-14,Shinyanga," 794,811,591.8 "," 653,784,537.22 "
Nov-14,Shinyanga," 1,471,519,776.1 "," 595,241,532.48 "
Dec-14,Shinyanga," 1,059,626,717.4 "," 609,619,094.86 "
Jan-15,Shinyanga," 760,258,100.4 "," 618,126,354.61 "
Feb-15,Shinyanga," 783,036,226.9 "," 645,621,205.46 "
Mar-15,Shinyanga," 1,737,225,118.8 "," 957,700,819.58 "
Apr-15,Shinyanga," 908,122,522.4 "," 854,278,675.71 "
May-15,Shinyanga," 895,676,981.6 "," 834,618,626.09 "
Jun-15,Shinyanga," 1,345,243,665.8 "," 854,795,118.15 "
Jul-15,Shinyanga," 813,729,110.1 "," 934,772,573.41 "
Aug-15,Shinyanga," 964,650,765.6 "," 837,756,516.14 "
Sep-15,Shinyanga," 1,596,023,196.1 "," 748,324,552.45 "
Oct-15,Shinyanga," 922,632,120.2 "," 878,916,036.13 "
Nov-15,Shinyanga," 1,211,389,898.0 "," 763,764,519.10 "
Dec-15,Shinyanga," 1,919,191,433.7 "," 1,395,623,941.48 "
Jan-16,Shinyanga," 967,644,878.0 "," 1,012,765,257.32 "
Feb-16,Shinyanga," 1,145,252,555.1 "," 1,051,968,286.50 "
Mar-16,Shinyanga," 2,734,248,254.1 "," 1,065,737,021.20 "
Apr-16,Shinyanga," 1,485,799,173.7 "," 1,046,241,338.19 "
May-16,Shinyanga," 1,261,705,012.1 "," 1,086,959,274.15 "
Jun-16,Shinyanga," 2,124,825,918.4 "," 1,259,778,210.85 "
Jul-16,Shinyanga," 1,377,994,484.0 "," 1,170,896,584.21 "
Aug-16,Shinyanga," 1,229,905,574.5 "," 1,832,939,700.18 "
Sep-16,Shinyanga," 1,789,345,688.4 "," 1,197,512,406.19 "
Oct-16,Shinyanga," 1,168,453,748.0 "," 1,614,462,973.51 "
Nov-16,Shinyanga," 1,152,131,130.7 "," 1,467,597,767.29 "
Dec-16,Shinyanga," 2,964,031,503.6 "," 1,402,207,136.15 "
Jan-17,Shinyanga," 1,764,669,947.7 "," 1,524,573,039.42 "
Feb-17,Shinyanga," 1,543,324,435.0 "," 1,412,929,601.30 "
Mar-17,Shinyanga," 3,689,926,278.2 "," 1,419,988,529.65 "
Apr-17,Shinyanga," 3,650,166,736.4 "," 1,611,857,281.48 "
May-17,Shinyanga," 1,333,901,031.0 "," 1,769,996,308.81 "
Jun-17,Shinyanga," 3,017,261,580.2 "," 1,280,050,543.94 "
Jul-17,Shinyanga," 1,978,300,390.3 "," 1,035,816,068.84 "
Aug-17,Shinyanga," 1,358,830,611.7 "," 1,160,288,874.46 "
Sep-17,Shinyanga," 3,322,103,037.3 "," 1,051,963,851.16 "
Oct-17,Shinyanga," 1,926,982,032.0 "," 1,106,275,199.02 "
Nov-17,Shinyanga," 712,698,282.9 "," 379,858,743.22 "
Dec-17,Shinyanga," 1,423,949,798.4 "," 372,027,578.23 "
Jan-18,Shinyanga," 626,119,445.8 "," 501,800,808.8 "
Feb-18,Shinyanga," 803,249,079.5 "," 365,111,755.1 "
Mar-18,Shinyanga," 836,190,138.4 "," 442,824,319.4 "
Apr-18,Shinyanga," 837,290,713.5 "," 422,659,725.6 "
May-18,Shinyanga," 752,358,369.0 "," 332,743,922.9 "
Jun-18,Shinyanga," 1,507,978,107.1 "," 393,531,766.3 "
Jul-18,Shinyanga," 775,242,065.5 "," 443,810,518.8 "
Aug-18,Shinyanga," 626,271,773.0 "," 525,843,801.0 "
Sep-18,Shinyanga," 1,036,237,657.8 "," 559,218,318.1 "
Oct-18,Shinyanga," 696,180,416.0 "," 478,762,661.3 "
Nov-18,Shinyanga," 940,704,026.9 "," 660,084,502.1 "
Dec-18,Shinyanga," 608,416,473.2 "," 1,004,299,774.01 "
Jan-19,Shinyanga," 1,134,911,461.8 "," 559,859,638.5 "
Feb-19,Shinyanga," 580,859,732.3 "," 545,781,592.4 "
Mar-19,Shinyanga," 1,682,542,361.2 "," 748,552,127.3 "
Apr-19,Shinyanga, -   ," 731,926,038.6 "
May-19,Shinyanga, -   ," 1,239,851,881.6 "
Jun-19,Shinyanga, -   ," 1,167,026,916.7 "
Jul-19,Shinyanga," 943,395,638.9 "," 1,199,555,951.6 "
Aug-19,Shinyanga," 754,128,551.0 "," 939,160,960.2 "
Sep-19,Shinyanga," 990,214,367.0 "," 1,239,732,618.41 "
Oct-19,Shinyanga," 908,561,258.7 "," 1,135,628,635.5 "
Nov-19,Shinyanga," 861,369,581.4 "," 1,027,582,885.0 "
Dec-19,Shinyanga," 1,416,863,175.8 "," 1,288,955,911.5 "
Jan-20,Shinyanga," 1,127,425,730.7 ", -   
Feb-20,Shinyanga," 761,345,536.7 ", -   
Mar-20,Shinyanga," 1,120,763,410.8 ", -   
Apr-20,Shinyanga," 795,161,188.0 "," 1,404,701,024.6 "
May-20,Shinyanga," 974,241,761.9 "," 1,163,946,863.5 "
Jun-20,Shinyanga," 1,622,701,515.9 "," 1,653,698,029.5 "
Jul-20,Shinyanga," 1,427,302,282.6 "," 1,553,243,358.2 "
Aug-20,Shinyanga," 484,876,904.5 "," 1,600,516,662.9 "
Sep-20,Shinyanga," 1,270,178,470.0 "," 1,676,747,728.9 "
Oct-20,Shinyanga," 848,397,860.3 "," 1,600,735,563.9 "
Nov-20,Shinyanga," 1,057,238,416.9 "," 1,403,788,526.5 "
Dec-20,Shinyanga," 1,953,703,385.5 "," 1,688,839,697.59 "
Jan-21,Shinyanga," 1,107,639,125.2 "," 1,523,899,455.3 "
Feb-21,Shinyanga," 1,048,699,532.0 "," 1,702,989,545.1 "
Mar-21,Shinyanga," 1,406,587,928.3 "," 1,774,273,241.2 "
Apr-21,Shinyanga," 910,742,057.1 "," 1,555,271,518.5 "
May-21,Shinyanga," 1,225,186,833.0 "," 1,127,819,940.3 "
Jun-21,Shinyanga," 1,669,377,476.3 "," 1,330,251,654.9 "
Jul-21,Shinyanga," 1,056,348,959.3 "," 1,712,267,212.2 "
Aug-21,Shinyanga," 804,462,223.1 "," 2,118,586,110.1 "
Sep-21,Shinyanga," 1,547,154,469.7 "," 1,872,202,245.6 "
Oct-21,Shinyanga," 1,087,915,810.6 "," 2,061,318,899.1 "
Nov-21,Shinyanga," 693,309,327.9 "," 1,921,703,471.4 "
Dec-21,Shinyanga," 1,143,893,162.6 "," 1,326,760,509.0 "
Jul-97,Singida," 12,733,860.0 "," 20,211,052.00 "
Aug-97,Singida," 6,789,622.0 "," 23,047,889.00 "
Sep-97,Singida," 16,536,511.0 "," 20,313,142.00 "
Oct-97,Singida," 12,300,000.0 "," 21,300,000.00 "
Nov-97,Singida," 4,644,214.0 "," 24,361,453.00 "
Dec-97,Singida," 18,790,769.0 "," 18,533,414.00 "
Jan-98,Singida," 6,534,902.0 "," 20,297,439.00 "
Feb-98,Singida," 10,586,551.0 "," 18,916,285.00 "
Mar-98,Singida," 18,411,506.0 "," 17,729,934.00 "
Apr-98,Singida," 15,625,539.0 "," 16,689,235.00 "
May-98,Singida," 23,621,264.0 "," 23,496,277.00 "
Jun-98,Singida," 20,085,891.0 "," 16,005,170.00 "
Jul-98,Singida," 13,981,984.0 "," 19,881,556.00 "
Aug-98,Singida," 14,901,688.0 "," 21,035,021.00 "
Sep-98,Singida," 20,424,081.0 "," 22,884,437.00 "
Oct-98,Singida," 15,198,477.0 "," 19,911,350.00 "
Nov-98,Singida," 13,735,649.0 "," 22,858,754.00 "
Dec-98,Singida," 18,830,571.0 "," 25,693,121.00 "
Jan-99,Singida," 7,169,199.0 "," 11,600,815.00 "
Feb-99,Singida," 12,269,865.0 "," 17,510,980.00 "
Mar-99,Singida," 22,264,405.0 "," 26,816,880.00 "
Apr-99,Singida," 19,390,051.0 "," 17,749,055.00 "
May-99,Singida," 22,571,180.0 "," 23,644,770.00 "
Jun-99,Singida," 19,390,051.0 "," 17,749,055.00 "
Jul-99,Singida," 15,572,301.0 "," 14,709,351.00 "
Aug-99,Singida," 15,918,475.0 "," 26,435,196.00 "
Sep-99,Singida," 15,763,218.0 "," 30,033,625.00 "
Oct-99,Singida," 11,998,489.0 "," 31,558,780.00 "
Nov-99,Singida," 11,664,608.0 "," 21,461,967.00 "
Dec-99,Singida," 19,000,000.0 "," 20,800,000.00 "
Jan-00,Singida," 7,654,766.0 "," 17,151,535.00 "
Feb-00,Singida," 14,710,000.0 "," 23,270,000.00 "
Mar-00,Singida," 30,460,000.0 "," 25,460,000.00 "
Apr-00,Singida," 18,270,000.0 "," 21,290,000.00 "
May-00,Singida," 27,180,000.0 "," 24,340,000.00 "
Jun-00,Singida," 23,820,000.0 "," 31,660,000.00 "
Jul-00,Singida," 19,700,000.0 "," 16,000,000.00 "
Aug-00,Singida," 15,100,000.0 "," 25,900,000.00 "
Sep-00,Singida," 18,900,000.0 "," 17,800,000.00 "
Oct-00,Singida," 11,100,000.0 "," 21,700,000.00 "
Nov-00,Singida," 15,700,000.0 "," 36,000,000.00 "
Dec-00,Singida," 22,700,000.0 "," 19,000,000.00 "
Jan-01,Singida," 14,310,000.0 "," 26,570,000.00 "
Feb-01,Singida," 15,240,000.0 "," 21,280,000.00 "
Mar-01,Singida," 32,640,000.0 "," 24,400,000.00 "
Apr-01,Singida," 23,030,000.0 "," 26,790,000.00 "
May-01,Singida," 27,240,000.0 "," 26,650,000.00 "
Jun-01,Singida," 38,070,000.0 "," 30,990,000.00 "
Jul-01,Singida," 20,540,000.0 "," 27,310,000.00 "
Aug-01,Singida," 19,400,000.0 "," 31,900,000.00 "
Sep-01,Singida," 22,900,000.0 "," 25,700,000.00 "
Oct-01,Singida," 10,900,000.0 "," 29,800,000.00 "
Nov-01,Singida," 14,800,000.0 "," 28,800,000.00 "
Dec-01,Singida," 24,000,000.0 "," 31,100,000.00 "
Jan-02,Singida," 12,300,000.0 "," 31,900,000.00 "
Feb-02,Singida," 15,800,000.0 "," 25,300,000.00 "
Mar-02,Singida," 33,200,000.0 "," 31,200,000.00 "
Apr-02,Singida," 18,400,000.0 "," 31,400,000.00 "
May-02,Singida," 18,900,000.0 "," 29,500,000.00 "
Jun-02,Singida," 36,200,000.0 "," 34,500,000.00 "
Jul-02,Singida," 21,400,000.0 "," 35,400,000.00 "
Aug-02,Singida," 17,900,000.0 "," 35,500,000.00 "
Sep-02,Singida," 26,400,000.0 "," 39,300,000.00 "
Oct-02,Singida," 14,900,000.0 "," 36,700,000.00 "
Nov-02,Singida," 15,700,000.0 "," 35,400,000.00 "
Dec-02,Singida," 33,600,000.0 "," 32,600,000.00 "
Jan-03,Singida," 17,000,000.0 "," 38,000,000.00 "
Feb-03,Singida," 17,400,000.0 "," 31,100,000.00 "
Mar-03,Singida," 35,500,000.0 "," 35,700,000.00 "
Apr-03,Singida," 24,900,000.0 "," 35,700,000.00 "
May-03,Singida," 22,400,000.0 "," 36,500,000.00 "
Jun-03,Singida," 50,100,000.0 "," 30,300,000.00 "
Jul-03,Singida," 28,300,000.0 "," 38,100,000.00 "
Aug-03,Singida," 20,200,000.0 "," 33,100,000.00 "
Sep-03,Singida," 36,700,000.0 "," 33,600,000.00 "
Oct-03,Singida," 20,400,000.0 "," 33,500,000.00 "
Nov-03,Singida," 20,900,000.0 "," 30,000,000.00 "
Dec-03,Singida," 40,800,000.0 "," 35,000,000.00 "
Jan-04,Singida," 21,900,000.0 "," 43,400,000.00 "
Feb-04,Singida," 19,300,000.0 "," 38,900,000.00 "
Mar-04,Singida," 42,900,000.0 "," 35,000,000.00 "
Apr-04,Singida," 22,800,000.0 "," 37,500,000.00 "
May-04,Singida," 24,100,000.0 "," 32,700,000.00 "
Jun-04,Singida," 37,800,000.0 "," 40,200,000.00 "
Jul-04,Singida," 39,900,000.0 "," 22,900,000.00 "
Aug-04,Singida," 35,600,000.0 "," 18,700,000.00 "
Sep-04,Singida," 51,200,000.0 "," 24,100,000.00 "
Oct-04,Singida," 26,900,000.0 "," 22,600,000.00 "
Nov-04,Singida," 37,200,000.0 "," 17,100,000.00 "
Dec-04,Singida," 63,700,000.0 "," 18,900,000.00 "
Jan-05,Singida," 31,700,000.0 "," 20,300,000.00 "
Feb-05,Singida," 36,000,000.0 "," 24,500,000.00 "
Mar-05,Singida," 63,500,000.0 "," 22,900,000.00 "
Apr-05,Singida," 38,300,000.0 "," 17,300,000.00 "
May-05,Singida," 31,900,000.0 "," 13,200,000.00 "
Jun-05,Singida," 80,500,000.0 "," 28,400,000.00 "
Jul-05,Singida," 55,100,000.0 ", -   
Aug-05,Singida," 46,800,000.0 ", -   
Sep-05,Singida," 57,700,000.0 "," 38,700,000.00 "
Oct-05,Singida," 24,800,000.0 "," 32,500,000.00 "
Nov-05,Singida," 26,500,000.0 "," 24,970,000.00 "
Dec-05,Singida," 57,200,000.0 "," 49,600,000.00 "
Jan-06,Singida," 35,000,000.0 "," 43,600,000.00 "
Feb-06,Singida," 33,454,000.0 "," 27,313,000.00 "
Mar-06,Singida," 64,900,000.0 "," 42,500,000.00 "
Apr-06,Singida," 31,400,000.0 "," 30,000,000.00 "
May-06,Singida," 26,800,000.0 "," 59,200,000.00 "
Jun-06,Singida," 79,200,000.0 "," 15,700,000.00 "
Jul-06,Singida," 35,900,000.0 "," 24,400,000.00 "
